zip,city,county,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
92703,Santa Ana,Orange County,139992.5,143550.5,153385.75,164730.58333333334,185726.08333333334,214204.16666666666,251871.66666666666,307262.25,398942.5833333333,500236.9166666667,572945.0833333334,558756.5,418247.1666666667,327813.3333333333,330850.5833333333,318754.25,327128.0,388113.3333333333,419394.5,443234.5833333333,474819.5,511367.3333333333,548023.5833333334,563828.8333333334,596503.3333333334,634689.0
90048,Los Angeles,Los Angeles County,181839.66666666666,193931.0,229254.66666666666,262053.16666666666,288667.5,319706.4166666667,364800.8333333333,424583.25,515616.0833333333,627920.6666666666,719848.5,722902.8333333334,668149.5833333334,641699.1666666666,665911.9166666666,661891.4166666666,697914.25,856571.75,1008092.1666666666,1191666.8333333333,1439826.1666666667,1642987.5,1857143.0,2043806.5,2254024.6666666665,2301457.5
92707,Santa Ana,Orange County,,,,,,,,,,,,,386331.6666666667,321730.9166666667,324411.8333333333,315523.4166666667,318581.3333333333,388240.4166666667,424250.75,445211.6666666667,475870.0833333333,507556.5833333333,544977.8333333334,563238.75,594245.6666666666,629672.5
90620,Buena Park,Orange County,176531.25,179562.0,192841.5,208786.16666666666,233983.08333333334,263684.6666666667,300265.5,360476.75,459774.6666666667,549855.0,616230.6666666666,594563.1666666666,463806.1666666667,395572.1666666667,406790.3333333333,383703.5,379179.8333333333,451101.3333333333,481581.5,506241.3333333333,539365.9166666666,574419.25,605865.5833333334,613146.1666666666,651650.0,698361.0
91505,Burbank,Los Angeles County,192863.33333333334,195907.75,216035.5,239412.16666666666,265350.75,293780.9166666667,337216.0833333333,406421.5833333333,500675.5,607157.3333333334,682508.25,663875.9166666666,572463.6666666666,499866.3333333333,515542.75,479969.0,474274.0,562768.0833333334,615077.5833333334,657704.3333333334,706712.0833333334,753750.5833333334,813974.0,829777.0833333334,881870.3333333334,940428.5
92867,Orange,Orange County,242793.41666666666,250811.25,274400.3333333333,301575.8333333333,332741.8333333333,372619.3333333333,421336.9166666667,499533.9166666667,627879.1666666666,733850.0833333334,800725.9166666666,759264.9166666666,614792.1666666666,543869.8333333334,558022.6666666666,517805.5,509469.4166666667,600825.9166666666,639348.5,664570.75,701426.0,733381.75,763367.75,768062.4166666666,800177.8333333334,854008.5
90068,Los Angeles,Los Angeles County,168159.0,178780.25,204171.0,231492.58333333334,253560.25,285562.0833333333,321983.4166666667,372908.3333333333,441798.3333333333,523218.5,583663.5833333334,590520.75,546005.9166666666,526275.0833333334,556586.3333333334,535706.3333333334,572164.4166666666,680126.6666666666,768250.3333333334,894099.4166666666,1038494.3333333334,1228219.0833333333,1414324.5833333333,1521968.8333333333,1665017.1666666667,1743192.0
91107,Pasadena,Los Angeles County,254193.75,258745.66666666666,283200.0833333333,314983.3333333333,347574.5833333333,380319.5,430816.0833333333,506491.0833333333,617774.1666666666,728425.3333333334,807306.25,795250.6666666666,712904.8333333334,653543.3333333334,669159.1666666666,633127.5,628823.3333333334,728815.0,793308.0,822407.9166666666,858970.5,905822.5833333334,977190.5833333334,979236.6666666666,1024560.3333333334,1084097.0
91750,La Verne,Los Angeles County,204454.75,207297.41666666666,224619.91666666666,246620.5,267628.6666666667,293903.1666666667,335541.9166666667,393328.5,484176.1666666667,576224.3333333334,641251.5,622473.0833333334,537222.1666666666,476162.9166666667,477749.4166666667,453515.75,435579.6666666667,504427.8333333333,556366.75,595338.4166666666,621478.75,647105.1666666666,678254.5,681040.25,716641.75,769792.5
90032,Los Angeles,Los Angeles County,155899.41666666666,154237.33333333334,158282.16666666666,163815.66666666666,178845.58333333334,189600.58333333334,213345.0,256341.33333333334,330234.6666666667,426882.25,499896.25,508271.25,422761.5,336684.0833333333,311637.9166666667,294516.4166666667,302881.9166666667,362475.25,400707.8333333333,433077.3333333333,488368.75,548548.5,623563.9166666666,643012.1666666666,682149.75,720533.5
91206,Glendale,Los Angeles County,263105.9166666667,268260.5,301271.25,331996.25,362554.25,392133.8333333333,441828.6666666667,517432.4166666667,638897.0833333334,758645.1666666666,838271.3333333334,817180.75,728685.5,652095.5,667575.4166666666,641754.9166666666,659305.8333333334,757800.9166666666,811472.0,865036.1666666666,938348.5833333334,1000651.9166666666,1091922.1666666667,1108364.5,1178726.1666666667,1252777.5
90807,Long Beach,Los Angeles County,170371.16666666666,172240.41666666666,190536.08333333334,212148.33333333334,234088.91666666666,257349.0,295122.0833333333,358602.1666666667,448500.1666666667,540397.6666666666,597508.8333333334,570161.6666666666,478341.5833333333,423359.9166666667,457076.75,445692.9166666667,442068.0,511240.75,547150.4166666666,569387.9166666666,610107.5833333334,650026.4166666666,686399.5,683370.75,728592.25,779739.0
92806,Anaheim,Orange County,185821.83333333334,187530.91666666666,203177.08333333334,224358.5,250652.33333333334,281020.0833333333,320515.8333333333,382926.5833333333,492154.4166666667,591249.5,648197.25,625618.0833333334,496512.5833333333,424198.0,431806.1666666667,411821.75,406023.4166666667,480741.0833333333,518148.5,544338.6666666666,582677.6666666666,615889.75,647071.6666666666,657962.25,696623.0,739561.5
92831,Fullerton,Orange County,225075.66666666666,232286.75,254251.5,277824.3333333333,310290.3333333333,346562.25,395365.8333333333,470651.3333333333,549405.1666666666,646868.25,711417.25,676520.25,562822.6666666666,505341.75,504948.6666666667,471260.0833333333,465387.3333333333,547811.3333333334,585647.6666666666,609543.0,644294.0833333334,671704.9166666666,706157.4166666666,705323.0,736858.6666666666,784070.0
90033,Los Angeles,Los Angeles County,129763.83333333333,132265.5,132427.08333333334,139530.83333333334,145909.58333333334,157938.0,176279.83333333334,206108.66666666666,253378.16666666666,326018.3333333333,404766.0,426593.75,363445.8333333333,288499.4166666667,256534.66666666666,232033.41666666666,238602.33333333334,292822.5833333333,330451.1666666667,357169.8333333333,400594.25,447983.6666666667,501698.1666666667,522459.9166666667,561259.1666666666,582894.5
90063,East Los Angeles,Los Angeles County,127576.0,128265.41666666667,132007.16666666666,136604.08333333334,141799.58333333334,152057.25,167942.33333333334,194062.41666666666,237534.75,314266.0833333333,393472.1666666667,411306.3333333333,345098.0833333333,272988.1666666667,243711.0,227691.16666666666,235932.25,288058.25,321556.3333333333,352606.1666666667,393734.25,430248.4166666667,475329.9166666667,503061.8333333333,540596.25,571349.5
90001,Florence-Graham,Los Angeles County,,,,,,,,,,,,,237741.0,209475.33333333334,195420.58333333334,195655.58333333334,199323.58333333334,235254.5,264835.3333333333,285820.5833333333,317576.0833333333,350844.9166666667,381558.5,403090.75,437487.1666666667,468503.5
90806,Long Beach,Los Angeles County,133400.66666666666,134422.83333333334,144558.91666666666,158769.66666666666,175828.66666666666,194897.58333333334,227129.16666666666,276117.75,358487.6666666667,445761.6666666667,510577.1666666667,502220.75,398297.4166666667,323415.75,333792.9166666667,324994.0,318282.25,372496.1666666667,406607.0833333333,427861.9166666667,469598.8333333333,504523.1666666667,549007.1666666666,557921.3333333334,596653.9166666666,634667.5
91790,West Covina,Los Angeles County,156379.83333333334,156609.83333333334,165723.58333333334,176832.83333333334,192880.91666666666,211599.16666666666,245303.91666666666,293508.3333333333,366165.9166666667,451387.0833333333,519858.25,516490.0,423880.5,351672.25,352323.8333333333,333295.4166666667,323912.5833333333,381660.9166666667,424309.5,450661.5833333333,482167.0,513754.0,552065.1666666666,554764.3333333334,589272.75,625482.0
92629,Dana Point,Orange County,341457.5,358294.75,412045.3333333333,466900.5833333333,523176.3333333333,590264.5,660700.8333333334,775256.1666666666,905232.4166666666,1049527.5833333333,1132929.6666666667,1094358.1666666667,941147.75,848888.3333333334,819438.9166666666,768448.3333333334,758039.0833333334,882194.5833333334,935680.6666666666,973416.5833333334,1030854.6666666666,1082271.75,1125561.6666666667,1137526.0,1164890.3333333333,1231312.0
91789,Walnut,Los Angeles County,243038.66666666666,242356.66666666666,260622.33333333334,283783.5,307223.1666666667,336217.8333333333,379170.8333333333,441972.25,544407.75,655276.75,728001.25,705006.75,614581.0,557417.6666666666,577028.0,553681.4166666666,548819.8333333334,643040.0833333334,711015.25,733969.25,748288.1666666666,772210.0833333334,793062.6666666666,774204.4166666666,804047.9166666666,850370.5
91104,Pasadena,Los Angeles County,200485.41666666666,203023.5,225316.58333333334,248833.08333333334,276387.25,304349.9166666667,349995.6666666667,420206.8333333333,518031.5833333333,626453.25,690040.25,681040.25,597931.25,541623.6666666666,554174.9166666666,523516.5833333333,522755.9166666667,606226.75,654911.4166666666,694473.5833333334,737874.5,784139.0833333334,855878.6666666666,859655.75,917426.0,980337.5
90220,Compton,Los Angeles County,119930.5,117404.0,123732.91666666667,128074.75,133336.08333333334,141974.66666666666,154107.5,178190.91666666666,228085.75,300962.0833333333,365671.0,384714.4166666667,324261.1666666667,239465.5,218152.25,215107.16666666666,221484.41666666666,255343.91666666666,276965.0833333333,308402.1666666667,337423.25,372070.3333333333,413859.0,424013.5,466481.5833333333,500673.5
91350,Santa Clarita,Los Angeles County,200276.58333333334,201217.66666666666,215104.75,237722.08333333334,259837.5,277214.5833333333,308154.6666666667,366291.25,452514.5833333333,543364.6666666666,605754.0,578499.1666666666,475780.0,403338.0,407373.1666666667,378732.6666666667,362939.75,421544.6666666667,470419.5,492615.1666666667,521422.5833333333,554595.6666666666,585622.6666666666,588221.75,620842.6666666666,664396.0
90017,Los Angeles,Los Angeles County,107768.33333333333,108029.41666666667,122896.83333333333,133321.08333333334,148419.66666666666,168201.75,190410.08333333334,220519.75,295227.3333333333,368685.75,450199.0833333333,459085.0833333333,402665.5833333333,339599.25,302314.5,271993.5833333333,277554.0,347916.0,398233.1666666667,437949.5,492647.0833333333,562732.9166666666,593878.1666666666,636810.4166666666,713278.8333333334,725755.5
90038,Los Angeles,Los Angeles County,142065.58333333334,143708.91666666666,163608.83333333334,179339.66666666666,205273.08333333334,237215.16666666666,288168.5833333333,351780.3333333333,431947.3333333333,551865.0833333334,610095.0,611133.0833333334,555098.5,521510.9166666667,535031.9166666666,524266.9166666667,524434.0,615066.8333333334,689412.5,774915.75,874400.4166666666,995291.0833333334,1097583.3333333333,1150693.5833333333,1233932.0,1277112.0
90242,Downey,Los Angeles County,170231.25,168345.41666666666,177529.08333333334,188491.66666666666,203950.91666666666,224545.33333333334,256505.91666666666,304698.5,388297.6666666667,485777.75,564490.8333333334,557023.5833333334,444949.25,350971.6666666667,351204.5,331584.4166666667,325586.6666666667,373600.8333333333,407269.9166666667,432939.4166666667,467793.3333333333,502767.3333333333,541585.6666666666,548955.0833333334,587441.8333333334,622560.5
90230,Culver City,Los Angeles County,224018.5,237639.91666666666,268459.8333333333,300826.8333333333,327691.8333333333,369462.1666666667,417967.5,488828.5,596952.0833333334,705784.25,766941.5833333334,762476.9166666666,680318.8333333334,615767.8333333334,630608.5833333334,598127.1666666666,621206.4166666666,738793.9166666666,807483.5833333334,880176.5,985703.0833333334,1076905.1666666667,1189656.0833333333,1233366.1666666667,1340373.0833333333,1376084.5
91326,Los Angeles,Los Angeles County,259191.25,262142.41666666666,288405.9166666667,329087.5,357714.0,384038.0833333333,428027.0,502484.0,622470.9166666666,742597.75,820898.5833333334,788896.5,656519.25,570805.75,585941.5833333334,550488.3333333334,541654.9166666666,628019.5833333334,679203.8333333334,702295.25,736703.6666666666,767132.9166666666,808092.8333333334,816217.5,868823.1666666666,926959.0
91711,Claremont,Los Angeles County,202513.08333333334,204426.91666666666,220528.58333333334,244396.0,270106.5,299005.4166666667,341573.6666666667,398352.3333333333,492081.4166666667,590791.75,652052.0833333334,634062.0,550092.1666666666,490774.75,489723.6666666667,462912.1666666667,452760.75,527785.5,581780.3333333334,617822.0,646231.0,672449.9166666666,701304.6666666666,708274.5,743558.3333333334,787839.5
92807,Anaheim,Orange County,236007.0,243137.33333333334,265500.5,293534.4166666667,325297.0833333333,363786.6666666667,410068.3333333333,485878.4166666667,610560.9166666666,713348.9166666666,774372.5833333334,729153.0833333334,611860.5,550391.5833333334,556081.1666666666,526039.5,521410.5833333333,606127.4166666666,649248.8333333334,676118.0,706560.75,735923.8333333334,770993.4166666666,774455.3333333334,810384.25,860958.5
91773,San Dimas,Los Angeles County,203258.16666666666,204761.08333333334,220038.66666666666,239727.16666666666,260733.25,286037.3333333333,326014.0,383172.75,467033.9166666667,559825.4166666666,626171.75,609630.8333333334,525359.5833333334,461515.3333333333,454035.8333333333,430125.6666666667,418957.1666666667,481595.8333333333,535189.3333333334,566234.5,597852.0,623647.4166666666,654537.3333333334,655975.8333333334,692114.4166666666,742094.0
91001,Altadena,Los Angeles County,211971.33333333334,212737.83333333334,234292.08333333334,259301.0,286076.4166666667,316405.0833333333,360626.25,432392.9166666667,531675.9166666666,643665.25,724215.3333333334,714599.8333333334,623349.5,550971.8333333334,562023.75,531066.3333333334,524705.1666666666,614761.9166666666,666287.3333333334,698958.5833333334,757617.8333333334,814720.4166666666,880164.0,889760.25,950147.4166666666,1026815.0
91355,Santa Clarita,Los Angeles County,211433.5,212567.66666666666,229414.66666666666,255327.41666666666,275881.8333333333,292047.0,327069.9166666667,390353.5833333333,475247.0833333333,567986.9166666666,628560.4166666666,603171.0,505165.6666666667,433220.9166666667,441712.9166666667,411936.1666666667,395706.1666666667,461475.25,510320.8333333333,530400.5833333334,563151.1666666666,594438.75,626423.9166666666,625139.0833333334,657081.3333333334,695905.5
91754,Monterey Park,Los Angeles County,186580.5,185913.5,200426.5,217093.5,232359.41666666666,258042.0,291127.6666666667,348457.5833333333,433150.8333333333,520235.5833333333,588696.1666666666,579811.1666666666,502170.3333333333,461745.9166666667,491814.5,465931.0833333333,457444.75,529085.5,570666.0,588522.5833333334,619852.6666666666,657274.8333333334,702590.1666666666,716686.5833333334,759576.8333333334,800270.5
90301,Inglewood,Los Angeles County,148258.5,145040.58333333334,149371.33333333334,161637.66666666666,170451.0,186020.83333333334,216763.83333333334,264579.0833333333,340989.5,432776.75,508712.8333333333,519320.4166666667,415989.3333333333,304355.8333333333,279512.4166666667,259255.91666666666,257239.08333333334,306595.0833333333,341373.75,365835.0,400548.75,464162.8333333333,521797.75,537564.5,604997.3333333334,647464.0
91316,Los Angeles,Los Angeles County,259837.16666666666,265021.0,294969.5,329586.4166666667,360264.0,402130.8333333333,455806.75,540491.1666666666,667119.5833333334,797281.4166666666,892563.75,876288.3333333334,743246.1666666666,638236.5833333334,642190.1666666666,592874.3333333334,580293.5833333334,688171.25,742166.4166666666,765582.75,824593.25,863920.9166666666,910897.8333333334,905673.0833333334,966484.9166666666,1037213.0
92651,Laguna Beach,Orange County,394503.8333333333,404773.25,456965.8333333333,513685.75,586051.0,678901.5833333334,761409.5,886887.9166666666,1113770.6666666667,1319840.8333333333,1465068.75,1432427.4166666667,1290827.25,1172364.3333333333,1149045.9166666667,1143598.3333333333,1201800.0833333333,1480480.75,1718367.25,1794937.0833333333,1965390.3333333333,2080159.9166666667,2283111.4166666665,2393119.4166666665,2442051.9166666665,2611232.5
90064,Los Angeles,Los Angeles County,232041.83333333334,242342.41666666666,279175.3333333333,314077.25,343558.75,377367.25,416547.1666666667,488418.25,595983.1666666666,700865.5833333334,788014.9166666666,770051.9166666666,696655.5,660612.0,694681.6666666666,669820.25,674876.5833333334,797966.0833333334,899532.0,1027468.0,1216789.9166666667,1392852.0833333333,1620369.8333333333,1744865.0833333333,1925954.4166666667,1942557.5
92637,Laguna Woods,Orange County,,,,,,,,,,,,,,,290167.5,249389.25,236166.16666666666,280840.0833333333,276810.8333333333,317153.9166666667,392083.8333333333,419220.5,457294.5833333333,444463.0,389597.8333333333,394527.0
90504,Torrance,Los Angeles County,192868.66666666666,194036.33333333334,214792.0,237164.16666666666,257900.75,281392.8333333333,322171.4166666667,381641.5,468574.4166666667,559618.5833333334,610477.1666666666,594791.5,512527.25,450973.5833333333,469333.9166666667,446258.3333333333,455458.3333333333,529770.0833333334,567036.0,595059.25,641023.75,685368.0833333334,739897.75,747778.25,791932.5,833089.5
91780,Temple City,Los Angeles County,187803.75,187955.58333333334,204154.91666666666,219871.16666666666,237684.83333333334,261454.91666666666,299752.6666666667,360725.9166666667,441188.0833333333,526990.0833333334,592759.0833333334,579767.0833333334,517367.1666666667,486406.1666666667,509946.8333333333,485776.0,486149.3333333333,569121.1666666666,621867.25,646383.6666666666,677740.5,711209.75,751449.4166666666,761379.3333333334,818202.4166666666,862596.5
90604,Whittier,Los Angeles County,161949.75,162292.91666666666,172076.08333333334,185159.91666666666,200914.41666666666,222322.16666666666,255691.91666666666,305854.75,383766.9166666667,473068.75,539605.5833333334,533076.0833333334,433408.4166666667,363733.25,362926.4166666667,346019.3333333333,343644.8333333333,399363.25,436741.1666666667,460148.25,493782.5833333333,530447.8333333334,566047.4166666666,566440.0833333334,607331.3333333334,651790.5
92701,Santa Ana,Orange County,172134.5,174160.41666666666,185622.5,192585.16666666666,215324.66666666666,247703.25,287882.75,347858.6666666667,445295.25,548950.1666666666,625004.9166666666,615594.1666666666,473380.0833333333,345118.0833333333,342107.0,333291.0833333333,339540.3333333333,402054.3333333333,435491.9166666667,456380.0833333333,492004.6666666667,530373.5833333334,566650.8333333334,575006.5,608336.4166666666,647185.5
90002,Los Angeles,Los Angeles County,,,,,,,,,,,,,221542.0,197109.66666666666,187494.91666666666,185961.66666666666,191448.66666666666,225368.58333333334,252429.08333333334,279161.6666666667,309108.4166666667,339139.5,375635.6666666667,397268.5,430948.6666666667,463142.0
90039,Los Angeles,Los Angeles County,158732.83333333334,160241.08333333334,182091.66666666666,202734.33333333334,224244.91666666666,253610.66666666666,292148.5833333333,349287.3333333333,439686.4166666667,532525.6666666666,579673.5,575629.8333333334,507922.6666666667,469333.5833333333,485871.75,461991.3333333333,474357.0,583567.75,634435.25,699023.3333333334,779947.3333333334,817578.75,912248.0833333334,1011333.25,1109741.3333333333,1143890.0
91776,San Gabriel,Los Angeles County,181592.25,180323.0,188569.33333333334,203063.33333333334,224656.33333333334,247083.41666666666,283096.4166666667,341083.5833333333,421067.8333333333,504809.8333333333,574643.3333333334,566400.25,497122.0833333333,456416.3333333333,474778.1666666667,457153.1666666667,457914.0833333333,525918.75,564389.1666666666,594364.1666666666,620040.6666666666,664458.6666666666,714848.8333333334,717007.1666666666,761097.8333333334,801950.0
91325,Los Angeles,Los Angeles County,204533.16666666666,205403.16666666666,229810.08333333334,260025.16666666666,288227.75,313519.8333333333,357463.8333333333,424947.5833333333,529132.3333333334,641714.0833333334,727959.5833333334,711532.9166666666,576353.5833333334,486968.4166666667,498687.0,465313.5833333333,456342.1666666667,533469.0,580563.5,609242.5833333334,647767.5833333334,691439.75,730183.6666666666,744109.3333333334,805441.6666666666,856781.0
92802,Anaheim,Orange County,170827.41666666666,174778.0,188157.58333333334,204622.58333333334,230370.08333333334,262683.4166666667,302221.4166666667,363250.6666666667,462685.75,555452.25,620765.1666666666,598097.8333333334,466023.3333333333,391056.6666666667,398268.1666666667,378765.6666666667,379713.5,443967.75,479856.0833333333,504478.4166666667,545586.5833333334,579295.8333333334,613937.6666666666,625868.5833333334,663534.3333333334,706814.0
91403,Los Angeles,Los Angeles County,310955.1666666667,324522.8333333333,371459.25,423556.0833333333,467985.3333333333,515457.9166666667,572935.0833333334,671028.25,812387.0833333334,976709.75,1080705.6666666667,1086283.8333333333,967687.0,866788.3333333334,874509.5,825071.3333333334,822995.4166666666,972484.5833333334,1063875.0,1120912.0833333333,1217965.3333333333,1267403.75,1348753.0,1380938.0,1452192.75,1540193.0
91356,Los Angeles,Los Angeles County,318071.25,331248.8333333333,375818.1666666667,422104.3333333333,460336.1666666667,507527.5833333333,558864.5,658008.8333333334,804185.25,964921.0,1097192.5,1098293.75,945910.25,819935.5,824368.1666666666,777758.8333333334,775858.5833333334,909461.9166666666,993809.8333333334,1040087.4166666666,1105997.0,1171925.0,1242372.6666666667,1234185.4166666667,1304988.6666666667,1397494.5
91352,Los Angeles,Los Angeles County,154526.16666666666,152211.66666666666,157661.41666666666,171386.0,189659.0,212636.33333333334,245629.75,295526.5,378305.8333333333,475935.3333333333,551950.3333333334,550369.4166666666,446025.9166666667,338818.5,329125.75,310864.25,309404.8333333333,369392.75,413212.25,444669.5833333333,479394.8333333333,521729.75,569713.25,583283.0833333334,640680.1666666666,694285.0
92675,San Juan Capistrano,Orange County,269512.5833333333,280749.3333333333,313555.0833333333,355610.0,404127.5,452478.3333333333,508911.3333333333,599837.5,747999.5,873265.25,927960.8333333334,889124.9166666666,746721.0833333334,661022.75,649266.0,609751.4166666666,609505.5,724534.6666666666,781642.0,811609.1666666666,851479.25,886620.4166666666,923409.0,923579.25,957151.8333333334,1017770.0
92869,Orange,Orange County,239269.33333333334,248148.41666666666,270873.3333333333,302535.1666666667,335744.0833333333,375502.75,422357.5833333333,500877.1666666667,624729.5,733837.4166666666,786176.75,752337.5,630764.25,568622.6666666666,577943.9166666666,545790.5,546120.0833333334,642029.5,680410.75,701623.0833333334,738586.0,768564.5,808351.5833333334,811133.25,849364.25,910409.5
90221,Compton,Los Angeles County,121368.16666666667,121106.66666666667,124032.41666666667,128738.91666666667,135891.91666666666,143264.83333333334,157518.66666666666,181578.25,227727.5,307138.0833333333,374491.75,395225.4166666667,331984.1666666667,239548.16666666666,225894.08333333334,221050.33333333334,225965.66666666666,262118.75,290614.4166666667,315640.5833333333,346306.0,379420.4166666667,412716.3333333333,430231.8333333333,469976.0,501900.5
90031,Los Angeles,Los Angeles County,153573.16666666666,151601.0,154391.41666666666,164218.16666666666,176951.08333333334,194683.75,218113.0,258900.66666666666,333397.5833333333,432337.9166666667,514408.6666666667,535183.0833333334,439883.0833333333,351001.5833333333,325156.3333333333,308468.25,312473.4166666667,385438.25,436325.4166666667,466799.6666666667,514355.0833333333,586404.6666666666,664449.0,676888.6666666666,722682.75,753589.5
91007,Arcadia,Los Angeles County,196517.66666666666,199317.58333333334,212798.83333333334,231221.16666666666,248524.91666666666,268314.0833333333,299536.6666666667,350327.6666666667,424051.6666666667,494472.3333333333,550509.5,541694.1666666666,486627.4166666667,482840.9166666667,529747.4166666666,523251.9166666667,524943.9166666666,628911.5,733705.75,830945.5833333334,914593.0833333334,1011570.5,1131976.0833333333,1177193.6666666667,1240694.0833333333,1305545.0
92694,Ladera Ranch,Orange County,314463.45454545453,289032.5,305359.0,349333.0,378174.25,421767.5833333333,480709.4166666667,574379.8333333334,731594.8333333334,850152.4166666666,907931.4166666666,857096.0833333334,723207.0833333334,647988.1666666666,651808.6666666666,616627.4166666666,609758.6666666666,731711.5833333334,783146.25,802686.9166666666,832722.75,858318.75,890757.5833333334,891128.9166666666,924656.1666666666,980361.5
90023,Los Angeles,Los Angeles County,126465.5,128471.66666666667,127909.91666666667,133116.25,141158.16666666666,150439.16666666666,167224.08333333334,195386.33333333334,236835.91666666666,307231.25,382362.0833333333,395384.5833333333,330785.4166666667,255913.91666666666,229083.08333333334,216912.16666666666,228144.16666666666,277735.5833333333,310199.0,330858.5,369533.6666666667,403905.5833333333,430610.9166666667,449480.9166666667,493524.0,521321.0
90621,Buena Park,Orange County,187055.16666666666,190016.83333333334,202691.75,218714.41666666666,244766.25,276367.75,314799.1666666667,377444.1666666667,478956.75,567750.25,629023.9166666666,607291.8333333334,488347.0,409645.0833333333,408160.1666666667,384217.0833333333,377418.5,448548.3333333333,485780.9166666667,512083.4166666667,542414.4166666666,575814.0833333334,607021.0,612471.75,642766.9166666666,686923.0
91106,Pasadena,Los Angeles County,179820.83333333334,184346.33333333334,200693.08333333334,220633.41666666666,243342.5,270514.4166666667,304223.5,358733.8333333333,433855.6666666667,517106.75,576864.5,566245.1666666666,507396.0833333333,483894.5833333333,516280.0833333333,493021.6666666667,498581.5,578863.1666666666,638454.5833333334,712654.1666666666,805863.8333333334,888763.0,969852.25,1025809.25,1106841.3333333333,1151676.5
92843,Garden Grove,Orange County,165269.08333333334,168857.91666666666,180045.16666666666,195558.5,223299.25,255333.0,294824.0833333333,356261.8333333333,458755.4166666667,554423.0,622398.9166666666,600550.0,460994.8333333333,387672.3333333333,394334.5,378160.25,380188.4166666667,444278.75,478014.0833333333,506286.6666666667,537212.0,572237.0833333334,610362.1666666666,628199.75,661676.75,703516.5
91722,Covina,Los Angeles County,153774.08333333334,152743.33333333334,161299.5,171501.33333333334,184752.0,203155.75,233285.66666666666,278597.1666666667,346164.0,426127.75,488928.1666666667,481525.8333333333,397498.1666666667,319187.75,318784.75,301106.9166666667,292507.1666666667,349545.3333333333,390973.4166666667,412183.5,440770.8333333333,468555.1666666667,504727.6666666667,505227.8333333333,539973.6666666666,576583.5
91321,Santa Clarita,Los Angeles County,198745.91666666666,198690.91666666666,214950.91666666666,239284.08333333334,261946.25,282740.9166666667,317088.5833333333,377757.6666666667,465548.8333333333,559671.6666666666,623170.3333333334,599748.75,490135.3333333333,408108.25,409584.4166666667,383437.4166666667,368931.75,427217.5,473638.75,499393.0833333333,531121.0833333334,565118.75,604905.0833333334,609406.8333333334,644049.9166666666,683323.0
92602,Irvine,Orange County,,,412638.1666666667,448812.9166666667,510522.9166666667,579709.9166666666,652630.0,769217.1666666666,940134.6666666666,1070251.25,1134149.6666666667,1075579.6666666667,913656.0833333334,872554.3333333334,900170.3333333334,871840.5833333334,875945.1666666666,1010498.75,1054133.4166666667,1087092.0833333333,1125589.5,1170322.4166666667,1224029.0,1213180.5833333333,1235525.25,1290595.5
90274,Palos Verdes Estates,Los Angeles County,433801.1666666667,442129.4166666667,489544.5833333333,537101.5,582806.3333333334,633257.1666666666,696844.0833333334,799778.8333333334,962470.1666666666,1131986.75,1252508.8333333333,1219167.25,1076021.0,980125.9166666666,1003397.5833333334,972624.0833333334,978078.5,1125358.5,1226327.0833333333,1354281.9166666667,1526226.1666666667,1667823.8333333333,1837168.9166666667,1934288.0,2056878.8333333333,2147975.0
90302,Inglewood,Los Angeles County,162621.75,160434.16666666666,169253.83333333334,177167.83333333334,189073.0,205529.58333333334,235701.33333333334,284607.25,362465.3333333333,459390.1666666667,531073.6666666666,540130.75,430555.8333333333,329679.25,314671.3333333333,297254.3333333333,299350.25,356823.9166666667,398734.0833333333,425636.5833333333,474422.1666666667,536530.0,615298.4166666666,633311.9166666666,686962.4166666666,732107.0
92663,Newport Beach,Orange County,360951.3333333333,369817.5833333333,421110.3333333333,461129.0833333333,527485.0,601432.1666666666,676719.25,797593.5,1002487.0,1194760.3333333333,1302662.5833333333,1265975.5833333333,1136726.75,1106305.25,1094430.0833333333,1092405.25,1063085.5833333333,1286049.8333333333,1508862.5,1614575.4166666667,1818861.5833333333,2026964.75,2217886.75,2292993.4166666665,2457105.5,2532966.0
91791,West Covina,Los Angeles County,202507.5,200159.83333333334,213537.25,231363.41666666666,250343.58333333334,272889.0,313744.8333333333,373880.75,458446.75,558077.25,632180.75,622055.5,523571.75,442759.25,444679.6666666667,422649.1666666667,411310.0833333333,476046.0833333333,525736.0,554972.0,584334.0833333334,609555.4166666666,648222.8333333334,650900.0,680105.0833333334,716664.0
90601,Whittier,Los Angeles County,190053.83333333334,187488.91666666666,198793.0,213498.0,236528.66666666666,257659.66666666666,292875.6666666667,346846.5,433559.4166666667,530325.5833333334,604307.0,591558.75,492910.8333333333,414434.1666666667,402695.5,382311.5,373713.1666666667,426504.8333333333,468726.6666666667,495000.0833333333,529039.75,564579.9166666666,604663.9166666666,612336.1666666666,648254.25,687392.0
92614,Irvine,Orange County,265914.0,269137.4166666667,299664.6666666667,333432.3333333333,363213.5833333333,402564.25,447533.6666666667,525833.5,668793.75,760180.4166666666,807973.5,772892.5833333334,655521.9166666666,621819.75,647216.4166666666,616745.5,619480.1666666666,728236.75,772870.25,792269.5,819482.6666666666,861520.8333333334,916137.5,915315.3333333334,924724.8333333334,955238.5
